"","Nutzer","Frage","Zeitpunkt","Antwort","Alter","Geschlecht","Bevölkerungsdichte","Kaufkraft","Berufliche.Stellung","Berufsbildung","Beschäftigungsstatus","Familienstand","Kinder.im.Haushalt","Ost_West","Religion","Bildungsabschluss","Ontic","ontic_bin","CDU/CSU","SPD","Grüne","FDP","AfD","Linke"
"66","38250f2fbd79e2e40915f45f7fb1d32249bf20f8","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","30 - 39","Frauen","Niedrig","Sehr niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Eine andere","Weiß nicht / keine Angabe","AfD",0,0,0,0,0,1,0
"67","6a70ce25ca6bf1a0cbaa947eb77512833724420d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Hoch","Niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Geschieden","Weiß nicht / keine Angabe","Westen","Katholisch","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0
"68","cf6caa891edda4d6326173b979cbc3f5ac3bb479","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","30 - 39","Frauen","Hoch","Niedrig","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","FDP",0,0,0,0,1,0,0
"69","0e10652e83c45267db01dc88cde1d48e440d5d12","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr hoch","Weiß nicht / keine Angabe","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Evangelisch","Weiß nicht / keine Angabe","Grüne",0,0,0,1,0,0,0
"70","adfe2ac40cabaf75129e41d0e4e18d8948ed773b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr niedrig","Arbeiter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","SPD",0,0,1,0,0,0,0
"71","e473bc393a742c9166f0915ab5916dfccec30872","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","18 - 29","Frauen","Sehr hoch","Sehr niedrig","Nicht berufstätig","Weiß nicht / keine Angabe","Studenten","Ledig","Weiß nicht / keine Angabe","Osten","Weiß nicht / keine Angabe","Abitur","CDU/CSU",0,1,0,0,0,0,0
"72","7cae297e92e8f1a3efe5b390f60685ba08d3bf98","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Sehr niedrig","Hoch","Weiß nicht / keine Angabe","Ohne Abschluss","Arbeitnehmer","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Weiß nicht / keine Angabe","Nichtwähler",0,0,0,0,0,0,0
"73","f1a868590bae1d86082aa42525fa7ae749035700","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Hoch","Hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"74","ff315a70760f21feceb0032f8dec9c93e7345f28","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","18 - 29","Frauen","Mittel","Sehr niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0
"75","85c0f73697db5961fe855201e9fa4aab0bb29258","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Mittlere Reife","FDP",0,0,0,0,1,0,0
"76","e653b571f5a4b800009b238d75c99d359ffb4562","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","AfD",0,0,0,0,0,1,0
"77","aca4a3efd42e0e1a8513f9ba5624c64a68d19f92","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","SPD",0,0,1,0,0,0,0
"78","aa0ae112f5812fda12c91facb91d5c1a45d242a6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"79","17a0a7193d8c76ecb302e75ad2543d57cf56e237","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Männer","Mittel","Niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","Linke",0,0,0,0,0,0,1
"80","914062a05fb44be7a8aebe9e08b98364ce34f14b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","40 - 49","Männer","Hoch","Hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","Sonstige",0,0,0,0,0,0,0
"81","1d3a4b2e45635583753034abfabb5881848df4e0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","40 - 49","Frauen","Mittel","Hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","SPD",0,0,1,0,0,0,0
"82","66ccbce9e5024a3aa6f5130bd20ad27cb59f7e07","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Hoch","Nicht berufstätig","Berufsausbildung","Rentner","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","Sonstige",0,0,0,0,0,0,0
"83","45fc6617fb10c8cde5ac85a6972f0b22aa24d49d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Niedrig","Sehr hoch","Nicht berufstätig","Berufsausbildung","Arbeitslose / Nichterwerbspersonen","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"84","b9c8427092c7ca68229a206f9d271e347afd8977","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","18 - 29","Männer","Sehr niedrig","Hoch","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Ledig","Weiß nicht / keine Angabe","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"85","1c43d7541f8d3840c450590c70024d14ab39b5f9","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Männer","Hoch","Niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Eine andere","Mittlere Reife","SPD",0,0,1,0,0,0,0
"86","647adf5a3282d803143fc20c9e9e809f202dbb35","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Männer","Niedrig","Sehr hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"87","85d969ff95afcce0bf1c904991f7caf673594db2","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Mittel","Nicht berufstätig","Berufsausbildung","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","CDU/CSU",0,1,0,0,0,0,0
"88","b01560637b79a7ac327e4e7027ae2413ced13f56","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Hoch","Sehr niedrig","Leitender Angestellter","Weiß nicht / keine Angabe","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"89","116c13d5c112e5bd16736c586bb763a4926c01e0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Sehr niedrig","Mittel","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"90","b3e923f355de292b7343480ab5d040c4ceda27d7","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"91","226f1fdfd3af8bb9cb72816d1f00b883d3ae5483","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","18 - 29","Frauen","Hoch","Sehr niedrig","Leitender Angestellter","Studium oder höher","Selbstständige","Ledig","Kinder im Haushalt","Westen","Konfessionslos","Abitur","AfD",0,0,0,0,0,1,0
"92","ec7fe87c7e43f912b445652550d666234a05dae3","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Männer","Mittel","Sehr hoch","Selbstständig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Kinder im Haushalt","Westen","Konfessionslos","Abitur","Nichtwähler",0,0,0,0,0,0,0
"93","407695f8cd0c649821f2d6232a518e8af39b66fd","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Sehr hoch","Hoch","Weiß nicht / keine Angabe","Studium oder höher","Rentner","Weiß nicht / keine Angabe","Keine Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Grüne",0,0,0,1,0,0,0
"94","6ee3a9c7288800fb5c4eb518996b0e805dfdd592","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr hoch","Beamter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Weiß nicht / keine Angabe","Abitur","AfD",0,0,0,0,0,1,0
"95","cc7a90d11b1fde83485f7896f20c55ae1e7b581d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Weiß nicht / keine Angabe","CDU/CSU",0,1,0,0,0,0,0
"96","e88859ec2ac095b64913ae69df55c5289b624eb6","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Sehr niedrig","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Kinder im Haushalt","Osten","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"97","1e9a7647b32e5e8ee175ce248cae11c0534fa053","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Selbstständig","Berufsausbildung","Rentner","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"98","aa8b1f43520055866cf6908929c1c17f5e0f8775","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Sehr niedrig","Sehr niedrig","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","Linke",0,0,0,0,0,0,1
"99","6b4cb34e2919cc413ad4e3e992544f59dc5e9dbc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Mittel","Mittel","Nicht berufstätig","Ohne Abschluss","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Hauptschule / kein Abschluss","SPD",0,0,1,0,0,0,0
"100","1c4742c2c6a38682e6d0042e8f4fcd7e460ec099","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Männer","Niedrig","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Ledig","Keine Kinder im Haushalt","Osten","Eine andere","Abitur","CDU/CSU",0,1,0,0,0,0,0
"101","5fe9db7c0e69a3739547502e5e35f3383907e386","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Sehr hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Kinder im Haushalt","Westen","Katholisch","Abitur","CDU/CSU",0,1,0,0,0,0,0
"102","72a6bf0af3943d83176e23b5e24736a1071891bc","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","18 - 29","Männer","Niedrig","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Mittlere Reife","FDP",0,0,0,0,1,0,0
"103","a1aaad30be96d70e532acb7d7e0773d45fdfcaf4","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Hoch","Leitender Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Hauptschule / kein Abschluss","AfD",0,0,0,0,0,1,0
"104","bcd69a49b92fede29e7313913dce7f5febd6c448","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","40 - 49","Männer","Niedrig","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","AfD",0,0,0,0,0,1,0
"105","50ebf5c68d961fba8fe532ff094a57cb976e951b","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Niedrig","Hoch","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Katholisch","Abitur","Grüne",0,0,0,1,0,0,0
"106","d8fb3a32b0e978441c46791344622c5687102eb0","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","Linke",0,0,0,0,0,0,1
"107","dfb3138e72f5760897de66b9f29b3dbed20d4cef","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","30 - 39","Männer","Sehr niedrig","Mittel","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Westen","Weiß nicht / keine Angabe","Weiß nicht / keine Angabe","Linke",0,0,0,0,0,0,1
"108","0b77c7ccc1a1f1228dc5fac24b7c7f38a05cf0eb","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Geschieden","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
"109","d97d58a525b5f295bf609b0e3795a668412146dd","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","40 - 49","Frauen","Hoch","Sehr hoch","Nicht berufstätig","Berufsausbildung","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Evangelisch","Abitur","Grüne",0,0,0,1,0,0,0
"110","b27f6cb811e1e00f859e5450ebb83ca3d93fb4f4","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Hoch","Sehr hoch","Nicht berufstätig","Ohne Abschluss","Rentner","Ledig","Keine Kinder im Haushalt","Westen","Evangelisch","Weiß nicht / keine Angabe","SPD",0,0,1,0,0,0,0
"111","45e3368d406c8fb091b6873150685197d273d414","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Sehr hoch","Sehr niedrig","Angestellter","Berufsausbildung","Arbeitnehmer","Ledig","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","SPD",0,0,1,0,0,0,0
"112","0c85f9784d9ae458cb34301252ea91a4fc6df6c9","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Beamter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"113","eaf85092e1c285552c776b6c28f5fdf864689f18","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Niedrig","Sehr niedrig","Nicht berufstätig","Studium oder höher","Rentner","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Abitur","Linke",0,0,0,0,0,0,1
"114","4eb6cee35fd20946af01912e32f0edd6f866964f","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Mittel","Sehr hoch","Leitender Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","CDU/CSU",0,1,0,0,0,0,0
"115","8f72f3111c29575b2aa5371bd485b56f39427f1d","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","65 +","Frauen","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Katholisch","Abitur","SPD",0,0,1,0,0,0,0
"116","36cc69fe65215a00d7c7479678f318962103bd85","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Männer","Hoch","Hoch","Angestellter","Berufsausbildung","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Osten","Konfessionslos","Mittlere Reife","CDU/CSU",0,1,0,0,0,0,0
"117","575abbfff51297af86e4cd823b6873e805b06c88","Sind Sie bereits fest entschieden bezüglich Ihrer Entscheidung zur Bundestagswahl 2021?","2021-07-20","Bin schon fest entschieden","50 - 64","Frauen","Hoch","Sehr hoch","Angestellter","Studium oder höher","Arbeitnehmer","Verheiratet / Verwitwet","Keine Kinder im Haushalt","Westen","Konfessionslos","Abitur","Grüne",0,0,0,1,0,0,0
